Lieu.de.surveillance...Identifiant;Lieu.de.surveillance...Libellé;Lieu.de.surveillance...Mnémonique;Passage...Date;Passage...Jour;Passage...Mois;Passage...Année;Sonde;Coordonnées.passage...Coordonnées.minx;Coordonnées.passage...Coordonnées.miny;Prélèvement...Niveau;Résultat...Code.paramètre;Saison;JourAnnée;Week;Résultat...Valeur.de.la.mesure
6012008;Cabourg;010-P-109;17/03/2010;17;3;2010;12;-0.1170026166;49.2984058683;Surface (0-1m);PHEO;Spring;75;11;0.05
6012008;Cabourg;010-P-109;17/03/2010;17;3;2010;12;-0.1170026166;49.2984058683;Surface (0-1m);PO4;Spring;75;11;0.29
6012008;Cabourg;010-P-109;17/03/2010;17;3;2010;12;-0.1170026166;49.2984058683;Surface (0-1m);SALI;Spring;75;11;32.53
6012008;Cabourg;010-P-109;17/03/2010;17;3;2010;12;-0.1170026166;49.2984058683;Surface (0-1m);SIOH;Spring;75;11;5.54
6012008;Cabourg;010-P-109;17/03/2010;17;3;2010;12;-0.1170026166;49.2984058683;Surface (0-1m);TEMP;Spring;75;11;6.3
6012008;Cabourg;010-P-109;17/03/2010;17;3;2010;12;-0.1170026166;49.2984058683;Surface (0-1m);TURB;Spring;75;11;2.42
6012008;Cabourg;010-P-109;09/02/2011;9;2;2011;11;-0.1170026166;49.2984058683;Surface (0-1m);NO3+NO2;Winter;39;6;39.8
6012008;Cabourg;010-P-109;09/02/2011;9;2;2011;11;-0.1170026166;49.2984058683;Surface (0-1m);OXYGENE;Winter;39;6;9.1
6012008;Cabourg;010-P-109;09/02/2011;9;2;2011;11;-0.1170026166;49.2984058683;Surface (0-1m);PHEO;Winter;39;6;0.09
6012008;Cabourg;010-P-109;09/02/2011;9;2;2011;11;-0.1170026166;49.2984058683;Surface (0-1m);PO4;Winter;39;6;0.87
6012008;Cabourg;010-P-109;09/02/2011;9;2;2011;11;-0.1170026166;49.2984058683;Surface (0-1m);SALI;Winter;39;6;32.3
6012008;Cabourg;010-P-109;09/02/2011;9;2;2011;11;-0.1170026166;49.2984058683;Surface (0-1m);SIOH;Winter;39;6;21.8
6012008;Cabourg;010-P-109;09/02/2011;9;2;2011;11;-0.1170026166;49.2984058683;Surface (0-1m);TEMP;Winter;39;6;7.63
6012008;Cabourg;010-P-109;09/02/2011;9;2;2011;11;-0.1170026166;49.2984058683;Surface (0-1m);TURB;Winter;39;6;2.1
6012008;Cabourg;010-P-109;21/02/2011;21;2;2011;12.4;-0.1170026166;49.2984058683;Fond/sonde-1m;OXYGENE;Winter;51;7;9.3
6012008;Cabourg;010-P-109;21/02/2011;21;2;2011;12.4;-0.1170026166;49.2984058683;Fond/sonde-1m;SALI;Winter;51;7;32.9
6012008;Cabourg;010-P-109;21/02/2011;21;2;2011;12.4;-0.1170026166;49.2984058683;Fond/sonde-1m;TEMP;Winter;51;7;7.47
6012008;Cabourg;010-P-109;21/02/2011;21;2;2011;12.4;-0.1170026166;49.2984058683;Surface (0-1m);CHLOROA;Winter;51;7;3.44
6012008;Cabourg;010-P-109;21/02/2011;21;2;2011;12.4;-0.1170026166;49.2984058683;Surface (0-1m);OXYGENE;Winter;51;7;9.3
6012008;Cabourg;010-P-109;21/02/2011;21;2;2011;12.4;-0.1170026166;49.2984058683;Surface (0-1m);PHEO;Winter;51;7;0.44
6012008;Cabourg;010-P-109;21/02/2011;21;2;2011;12.4;-0.1170026166;49.2984058683;Surface (0-1m);SALI;Winter;51;7;32.6
6012008;Cabourg;010-P-109;21/02/2011;21;2;2011;12.4;-0.1170026166;49.2984058683;Surface (0-1m);TEMP;Winter;51;7;7.55
6012008;Cabourg;010-P-109;21/02/2011;21;2;2011;12.4;-0.1170026166;49.2984058683;Surface (0-1m);TURB;Winter;51;7;3.5
6012008;Cabourg;010-P-109;08/03/2011;8;3;2011;12;-0.1170026166;49.2984058683;Fond/sonde-1m;OXYGENE;Spring;66;9;9.4
6012008;Cabourg;010-P-109;08/03/2011;8;3;2011;12;-0.1170026166;49.2984058683;Fond/sonde-1m;SALI;Spring;66;9;32.4
6012008;Cabourg;010-P-109;23/06/2008;23;6;2008;11;-0.1170026166;49.2984058683;Surface (0-1m);CHLOROA;Summer;174;25;5.86
6012008;Cabourg;010-P-109;23/06/2008;23;6;2008;11;-0.1170026166;49.2984058683;Surface (0-1m);OXYGENE;Summer;174;25;9.2
6012008;Cabourg;010-P-109;23/06/2008;23;6;2008;11;-0.1170026166;49.2984058683;Surface (0-1m);PHEO;Summer;174;25;1.07
6012008;Cabourg;010-P-109;23/06/2008;23;6;2008;11;-0.1170026166;49.2984058683;Surface (0-1m);SALI;Summer;174;25;31.91
6012008;Cabourg;010-P-109;23/06/2008;23;6;2008;11;-0.1170026166;49.2984058683;Surface (0-1m);TEMP;Summer;174;25;18.08
6012008;Cabourg;010-P-109;23/06/2008;23;6;2008;11;-0.1170026166;49.2984058683;Surface (0-1m);TURB;Summer;174;25;3.9
6012008;Cabourg;010-P-109;02/07/2008;2;7;2008;12;-0.1170026166;49.2984058683;Fond/sonde-1m;OXYGENE;Summer;183;26;5.3
6012008;Cabourg;010-P-109;02/07/2008;2;7;2008;12;-0.1170026166;49.2984058683;Fond/sonde-1m;SALI;Summer;183;26;26.9
6012008;Cabourg;010-P-109;02/07/2008;2;7;2008;12;-0.1170026166;49.2984058683;Fond/sonde-1m;TEMP;Summer;183;26;17.33
6012008;Cabourg;010-P-109;02/07/2008;2;7;2008;12;-0.1170026166;49.2984058683;Surface (0-1m);CHLOROA;Summer;183;26;10.5
6012008;Cabourg;010-P-109;02/07/2008;2;7;2008;12;-0.1170026166;49.2984058683;Surface (0-1m);NH4;Summer;183;26;0.17
6012008;Cabourg;010-P-109;02/07/2008;2;7;2008;12;-0.1170026166;49.2984058683;Surface (0-1m);NO3+NO2;Summer;183;26;17.1
6012008;Cabourg;010-P-109;02/07/2008;2;7;2008;12;-0.1170026166;49.2984058683;Surface (0-1m);OXYGENE;Summer;183;26;9.7
6012008;Cabourg;010-P-109;02/07/2008;2;7;2008;12;-0.1170026166;49.2984058683;Surface (0-1m);PHEO;Summer;183;26;0.09
6012008;Cabourg;010-P-109;02/07/2008;2;7;2008;12;-0.1170026166;49.2984058683;Surface (0-1m);PO4;Summer;183;26;0.16
6012008;Cabourg;010-P-109;02/07/2008;2;7;2008;12;-0.1170026166;49.2984058683;Surface (0-1m);SALI;Summer;183;26;30.79
6012008;Cabourg;010-P-109;02/07/2008;2;7;2008;12;-0.1170026166;49.2984058683;Surface (0-1m);SIOH;Summer;183;26;5.29
6012008;Cabourg;010-P-109;02/07/2008;2;7;2008;12;-0.1170026166;49.2984058683;Surface (0-1m);TEMP;Summer;183;26;19.21
6012008;Cabourg;010-P-109;02/07/2008;2;7;2008;12;-0.1170026166;49.2984058683;Surface (0-1m);TURB;Summer;183;26;2.2
6012008;Cabourg;010-P-109;14/05/2009;14;5;2009;11;-0.1170026166;49.2984058683;Surface (0-1m);PHEO;Spring;133;19;0.05
6012008;Cabourg;010-P-109;14/05/2009;14;5;2009;11;-0.1170026166;49.2984058683;Surface (0-1m);PO4;Spring;133;19;0.28
6012008;Cabourg;010-P-109;14/05/2009;14;5;2009;11;-0.1170026166;49.2984058683;Surface (0-1m);SALI;Spring;133;19;31.33
6012008;Cabourg;010-P-109;14/05/2009;14;5;2009;11;-0.1170026166;49.2984058683;Surface (0-1m);SIOH;Spring;133;19;3.43
6012008;Cabourg;010-P-109;14/05/2009;14;5;2009;11;-0.1170026166;49.2984058683;Surface (0-1m);TEMP;Spring;133;19;13.42
6012008;Cabourg;010-P-109;14/05/2009;14;5;2009;11;-0.1170026166;49.2984058683;Surface (0-1m);TURB;Spring;133;19;7.6
6012008;Cabourg;010-P-109;25/05/2009;25;5;2009;12;-0.1170026166;49.2984058683;Surface (0-1m);CHLOROA;Spring;144;21;8.53
6012008;Cabourg;010-P-109;25/05/2009;25;5;2009;12;-0.1170026166;49.2984058683;Surface (0-1m);NH4;Spring;144;21;0.65
6012008;Cabourg;010-P-109;25/05/2009;25;5;2009;12;-0.1170026166;49.2984058683;Surface (0-1m);NO3+NO2;Spring;144;21;16.2
6012008;Cabourg;010-P-109;25/05/2009;25;5;2009;12;-0.1170026166;49.2984058683;Surface (0-1m);PHEO;Spring;144;21;0.05
6012008;Cabourg;010-P-109;25/05/2009;25;5;2009;12;-0.1170026166;49.2984058683;Surface (0-1m);PO4;Spring;144;21;0.14
6012008;Cabourg;010-P-109;25/05/2009;25;5;2009;12;-0.1170026166;49.2984058683;Surface (0-1m);SIOH;Spring;144;21;0.2
6012008;Cabourg;010-P-109;25/05/2009;25;5;2009;12;-0.1170026166;49.2984058683;Surface (0-1m);TURB;Spring;144;21;1.35
6012008;Cabourg;010-P-109;10/06/2009;10;6;2009;12;-0.1170026166;49.2984058683;Fond/sonde-1m;OXYGENE;Summer;160;23;8.81
6012008;Cabourg;010-P-109;10/06/2009;10;6;2009;12;-0.1170026166;49.2984058683;Fond/sonde-1m;SALI;Summer;160;23;32.69
6012008;Cabourg;010-P-109;10/06/2009;10;6;2009;12;-0.1170026166;49.2984058683;Fond/sonde-1m;TEMP;Summer;160;23;14.64
6012008;Cabourg;010-P-109;10/06/2009;10;6;2009;12;-0.1170026166;49.2984058683;Surface (0-1m);CHLOROA;Summer;160;23;10.59
6012008;Cabourg;010-P-109;10/06/2009;10;6;2009;12;-0.1170026166;49.2984058683;Surface (0-1m);NH4;Summer;160;23;1.86
6012008;Cabourg;010-P-109;10/06/2009;10;6;2009;12;-0.1170026166;49.2984058683;Surface (0-1m);NO3+NO2;Summer;160;23;8.08
6012008;Cabourg;010-P-109;06/04/2010;6;4;2010;11.4;-0.1170026166;49.2984058683;Fond/sonde-1m;OXYGENE;Spring;95;14;9.5
6012008;Cabourg;010-P-109;06/04/2010;6;4;2010;11.4;-0.1170026166;49.2984058683;Fond/sonde-1m;SALI;Spring;95;14;33.54
6012008;Cabourg;010-P-109;06/04/2010;6;4;2010;11.4;-0.1170026166;49.2984058683;Fond/sonde-1m;TEMP;Spring;95;14;7.87
6012008;Cabourg;010-P-109;06/04/2010;6;4;2010;11.4;-0.1170026166;49.2984058683;Surface (0-1m);CHLOROA;Spring;95;14;2.81
6012008;Cabourg;010-P-109;06/04/2010;6;4;2010;11.4;-0.1170026166;49.2984058683;Surface (0-1m);NH4;Spring;95;14;0.82
6012008;Cabourg;010-P-109;06/04/2010;6;4;2010;11.4;-0.1170026166;49.2984058683;Surface (0-1m);NO3+NO2;Spring;95;14;15.3
6012008;Cabourg;010-P-109;06/04/2010;6;4;2010;11.4;-0.1170026166;49.2984058683;Surface (0-1m);OXYGENE;Spring;95;14;9.59
6012008;Cabourg;010-P-109;06/04/2010;6;4;2010;11.4;-0.1170026166;49.2984058683;Surface (0-1m);PHEO;Spring;95;14;0.06
6012008;Cabourg;010-P-109;06/04/2010;6;4;2010;11.4;-0.1170026166;49.2984058683;Surface (0-1m);PO4;Spring;95;14;0.08
6012008;Cabourg;010-P-109;06/04/2010;6;4;2010;11.4;-0.1170026166;49.2984058683;Surface (0-1m);SALI;Spring;95;14;33.32
6012008;Cabourg;010-P-109;06/04/2010;6;4;2010;11.4;-0.1170026166;49.2984058683;Surface (0-1m);SIOH;Spring;95;14;2.66
6012008;Cabourg;010-P-109;06/04/2010;6;4;2010;11.4;-0.1170026166;49.2984058683;Surface (0-1m);TEMP;Spring;95;14;8.43
6012008;Cabourg;010-P-109;06/04/2010;6;4;2010;11.4;-0.1170026166;49.2984058683;Surface (0-1m);TURB;Spring;95;14;1.2
6012008;Cabourg;010-P-109;19/04/2010;19;4;2010;12;-0.1170026166;49.2984058683;Fond/sonde-1m;OXYGENE;Spring;108;15;9.09
6012008;Cabourg;010-P-109;19/04/2010;19;4;2010;12;-0.1170026166;49.2984058683;Fond/sonde-1m;SALI;Spring;108;15;32.98
6012008;Cabourg;010-P-109;19/04/2010;19;4;2010;12;-0.1170026166;49.2984058683;Fond/sonde-1m;TEMP;Spring;108;15;9.66
6012008;Cabourg;010-P-109;19/04/2010;19;4;2010;12;-0.1170026166;49.2984058683;Surface (0-1m);CHLOROA;Spring;108;15;2.92
6012008;Cabourg;010-P-109;19/04/2010;19;4;2010;12;-0.1170026166;49.2984058683;Surface (0-1m);NH4;Spring;108;15;0.43
6012008;Cabourg;010-P-109;19/04/2010;19;4;2010;12;-0.1170026166;49.2984058683;Surface (0-1m);NO3+NO2;Spring;108;15;20.1
6012008;Cabourg;010-P-109;19/04/2010;19;4;2010;12;-0.1170026166;49.2984058683;Surface (0-1m);OXYGENE;Spring;108;15;9.25
6012008;Cabourg;010-P-109;08/03/2011;8;3;2011;12;-0.1170026166;49.2984058683;Fond/sonde-1m;TEMP;Spring;66;9;7.03
6012008;Cabourg;010-P-109;08/03/2011;8;3;2011;12;-0.1170026166;49.2984058683;Surface (0-1m);CHLOROA;Spring;66;9;1.56
6012008;Cabourg;010-P-109;08/03/2011;8;3;2011;12;-0.1170026166;49.2984058683;Surface (0-1m);NH4;Spring;66;9;1.26
6012008;Cabourg;010-P-109;08/03/2011;8;3;2011;12;-0.1170026166;49.2984058683;Surface (0-1m);NO3+NO2;Spring;66;9;44.6
6012008;Cabourg;010-P-109;08/03/2011;8;3;2011;12;-0.1170026166;49.2984058683;Surface (0-1m);OXYGENE;Spring;66;9;9.5
6012008;Cabourg;010-P-109;08/03/2011;8;3;2011;12;-0.1170026166;49.2984058683;Surface (0-1m);PHEO;Spring;66;9;0.08
6012008;Cabourg;010-P-109;08/03/2011;8;3;2011;12;-0.1170026166;49.2984058683;Surface (0-1m);PO4;Spring;66;9;0.81
6012008;Cabourg;010-P-109;08/03/2011;8;3;2011;12;-0.1170026166;49.2984058683;Surface (0-1m);SALI;Spring;66;9;32.3
6012008;Cabourg;010-P-109;08/03/2011;8;3;2011;12;-0.1170026166;49.2984058683;Surface (0-1m);SIOH;Spring;66;9;19.9
6012008;Cabourg;010-P-109;08/03/2011;8;3;2011;12;-0.1170026166;49.2984058683;Surface (0-1m);TEMP;Spring;66;9;7.37
6012008;Cabourg;010-P-109;08/03/2011;8;3;2011;12;-0.1170026166;49.2984058683;Surface (0-1m);TURB;Spring;66;9;2.8
6012008;Cabourg;010-P-109;24/03/2011;24;3;2011;12.6;-0.1170026166;49.2984058683;Fond/sonde-1m;OXYGENE;Spring;82;12;11
6012008;Cabourg;010-P-109;24/03/2011;24;3;2011;12.6;-0.1170026166;49.2984058683;Fond/sonde-1m;SALI;Spring;82;12;32.4
6012008;Cabourg;010-P-109;24/03/2011;24;3;2011;12.6;-0.1170026166;49.2984058683;Fond/sonde-1m;TEMP;Spring;82;12;8.56
6012008;Cabourg;010-P-109;24/03/2011;24;3;2011;12.6;-0.1170026166;49.2984058683;Surface (0-1m);CHLOROA;Spring;82;12;8.2
6012008;Cabourg;010-P-109;24/03/2011;24;3;2011;12.6;-0.1170026166;49.2984058683;Surface (0-1m);NH4;Spring;82;12;0.34
6012008;Cabourg;010-P-109;24/03/2011;24;3;2011;12.6;-0.1170026166;49.2984058683;Surface (0-1m);NO3+NO2;Spring;82;12;29.4
6012008;Cabourg;010-P-109;24/03/2011;24;3;2011;12.6;-0.1170026166;49.2984058683;Surface (0-1m);OXYGENE;Spring;82;12;11.1
6012008;Cabourg;010-P-109;24/03/2011;24;3;2011;12.6;-0.1170026166;49.2984058683;Surface (0-1m);PHEO;Spring;82;12;0.48
6012008;Cabourg;010-P-109;16/07/2008;16;7;2008;10.8;-0.1170026166;49.2984058683;Fond/sonde-1m;OXYGENE;Summer;197;28;8.77
6012008;Cabourg;010-P-109;16/07/2008;16;7;2008;10.8;-0.1170026166;49.2984058683;Fond/sonde-1m;SALI;Summer;197;28;33.48
6012008;Cabourg;010-P-109;16/07/2008;16;7;2008;10.8;-0.1170026166;49.2984058683;Fond/sonde-1m;TEMP;Summer;197;28;17.6
6012008;Cabourg;010-P-109;16/07/2008;16;7;2008;10.8;-0.1170026166;49.2984058683;Surface (0-1m);CHLOROA;Summer;197;28;7.77
6012008;Cabourg;010-P-109;16/07/2008;16;7;2008;10.8;-0.1170026166;49.2984058683;Surface (0-1m);NH4;Summer;197;28;0.36
6012008;Cabourg;010-P-109;16/07/2008;16;7;2008;10.8;-0.1170026166;49.2984058683;Surface (0-1m);NO3+NO2;Summer;197;28;0.42
6012008;Cabourg;010-P-109;16/07/2008;16;7;2008;10.8;-0.1170026166;49.2984058683;Surface (0-1m);OXYGENE;Summer;197;28;8.41
6012008;Cabourg;010-P-109;16/07/2008;16;7;2008;10.8;-0.1170026166;49.2984058683;Surface (0-1m);PHEO;Summer;197;28;0.96
6012008;Cabourg;010-P-109;16/07/2008;16;7;2008;10.8;-0.1170026166;49.2984058683;Surface (0-1m);PO4;Summer;197;28;0.2
6012008;Cabourg;010-P-109;16/07/2008;16;7;2008;10.8;-0.1170026166;49.2984058683;Surface (0-1m);SALI;Summer;197;28;33.48
6012008;Cabourg;010-P-109;16/07/2008;16;7;2008;10.8;-0.1170026166;49.2984058683;Surface (0-1m);SIOH;Summer;197;28;3.14
6012008;Cabourg;010-P-109;16/07/2008;16;7;2008;10.8;-0.1170026166;49.2984058683;Surface (0-1m);TEMP;Summer;197;28;17.68
6012008;Cabourg;010-P-109;16/07/2008;16;7;2008;10.8;-0.1170026166;49.2984058683;Surface (0-1m);TURB;Summer;197;28;4.86
6012008;Cabourg;010-P-109;31/07/2008;31;7;2008;11.8;-0.1170026166;49.2984058683;Fond/sonde-1m;OXYGENE;Summer;212;30;4.24
6012008;Cabourg;010-P-109;31/07/2008;31;7;2008;11.8;-0.1170026166;49.2984058683;Fond/sonde-1m;SALI;Summer;212;30;33.11
6012008;Cabourg;010-P-109;31/07/2008;31;7;2008;11.8;-0.1170026166;49.2984058683;Fond/sonde-1m;TEMP;Summer;212;30;18.75
6012008;Cabourg;010-P-109;31/07/2008;31;7;2008;11.8;-0.1170026166;49.2984058683;Surface (0-1m);CHLOROA;Summer;212;30;10.71
6012008;Cabourg;010-P-109;31/07/2008;31;7;2008;11.8;-0.1170026166;49.2984058683;Surface (0-1m);NH4;Summer;212;30;0.005
6012008;Cabourg;010-P-109;31/07/2008;31;7;2008;11.8;-0.1170026166;49.2984058683;Surface (0-1m);NO3+NO2;Summer;212;30;0.16
6012008;Cabourg;010-P-109;10/06/2009;10;6;2009;12;-0.1170026166;49.2984058683;Surface (0-1m);OXYGENE;Summer;160;23;9.21
6012008;Cabourg;010-P-109;10/06/2009;10;6;2009;12;-0.1170026166;49.2984058683;Surface (0-1m);PHEO;Summer;160;23;0.05
6012008;Cabourg;010-P-109;10/06/2009;10;6;2009;12;-0.1170026166;49.2984058683;Surface (0-1m);PO4;Summer;160;23;0.15
6012008;Cabourg;010-P-109;10/06/2009;10;6;2009;12;-0.1170026166;49.2984058683;Surface (0-1m);SALI;Summer;160;23;32.58
6012008;Cabourg;010-P-109;10/06/2009;10;6;2009;12;-0.1170026166;49.2984058683;Surface (0-1m);SIOH;Summer;160;23;0.22
6012008;Cabourg;010-P-109;10/06/2009;10;6;2009;12;-0.1170026166;49.2984058683;Surface (0-1m);TEMP;Summer;160;23;14.7
6012008;Cabourg;010-P-109;10/06/2009;10;6;2009;12;-0.1170026166;49.2984058683;Surface (0-1m);TURB;Summer;160;23;2.82
6012008;Cabourg;010-P-109;15/06/2009;15;6;2009;12;-0.1170026166;49.2984058683;Fond/sonde-1m;OXYGENE;Summer;165;24;8.5
6012008;Cabourg;010-P-109;15/06/2009;15;6;2009;12;-0.1170026166;49.2984058683;Fond/sonde-1m;SALI;Summer;165;24;32.61
6012008;Cabourg;010-P-109;15/06/2009;15;6;2009;12;-0.1170026166;49.2984058683;Fond/sonde-1m;TEMP;Summer;165;24;15.12
6012008;Cabourg;010-P-109;15/06/2009;15;6;2009;12;-0.1170026166;49.2984058683;Surface (0-1m);OXYGENE;Summer;165;24;9
6012008;Cabourg;010-P-109;15/06/2009;15;6;2009;12;-0.1170026166;49.2984058683;Surface (0-1m);SALI;Summer;165;24;31.91
6012008;Cabourg;010-P-109;15/06/2009;15;6;2009;12;-0.1170026166;49.2984058683;Surface (0-1m);TEMP;Summer;165;24;16.33
6012008;Cabourg;010-P-109;15/06/2009;15;6;2009;12;-0.1170026166;49.2984058683;Surface (0-1m);TURB;Summer;165;24;1.8
6012008;Cabourg;010-P-109;22/06/2009;22;6;2009;11;-0.1170026166;49.2984058683;Fond/sonde-1m;OXYGENE;Summer;172;25;8.8
6012008;Cabourg;010-P-109;22/06/2009;22;6;2009;11;-0.1170026166;49.2984058683;Fond/sonde-1m;SALI;Summer;172;25;32.2
6012008;Cabourg;010-P-109;22/06/2009;22;6;2009;11;-0.1170026166;49.2984058683;Fond/sonde-1m;TEMP;Summer;172;25;17.35
6012008;Cabourg;010-P-109;22/06/2009;22;6;2009;11;-0.1170026166;49.2984058683;Surface (0-1m);CHLOROA;Summer;172;25;8.55
6012008;Cabourg;010-P-109;22/06/2009;22;6;2009;11;-0.1170026166;49.2984058683;Surface (0-1m);NH4;Summer;172;25;0.005
6012008;Cabourg;010-P-109;22/06/2009;22;6;2009;11;-0.1170026166;49.2984058683;Surface (0-1m);NO3+NO2;Summer;172;25;7.56
6012008;Cabourg;010-P-109;19/04/2010;19;4;2010;12;-0.1170026166;49.2984058683;Surface (0-1m);PHEO;Spring;108;15;0.05
6012008;Cabourg;010-P-109;19/04/2010;19;4;2010;12;-0.1170026166;49.2984058683;Surface (0-1m);PO4;Spring;108;15;0.11
6012008;Cabourg;010-P-109;19/04/2010;19;4;2010;12;-0.1170026166;49.2984058683;Surface (0-1m);SALI;Spring;108;15;32.8
6012008;Cabourg;010-P-109;19/04/2010;19;4;2010;12;-0.1170026166;49.2984058683;Surface (0-1m);SIOH;Spring;108;15;2.72
6012008;Cabourg;010-P-109;19/04/2010;19;4;2010;12;-0.1170026166;49.2984058683;Surface (0-1m);TEMP;Spring;108;15;10.11
6012008;Cabourg;010-P-109;19/04/2010;19;4;2010;12;-0.1170026166;49.2984058683;Surface (0-1m);TURB;Spring;108;15;1.6
6012008;Cabourg;010-P-109;12/05/2010;12;5;2010;13;-0.1170026166;49.2984058683;Fond/sonde-1m;OXYGENE;Spring;131;19;8.95
6012008;Cabourg;010-P-109;12/05/2010;12;5;2010;13;-0.1170026166;49.2984058683;Fond/sonde-1m;SALI;Spring;131;19;33.19
6012008;Cabourg;010-P-109;12/05/2010;12;5;2010;13;-0.1170026166;49.2984058683;Fond/sonde-1m;TEMP;Spring;131;19;10.65
6012008;Cabourg;010-P-109;12/05/2010;12;5;2010;13;-0.1170026166;49.2984058683;Surface (0-1m);CHLOROA;Spring;131;19;11.5
6012008;Cabourg;010-P-109;12/05/2010;12;5;2010;13;-0.1170026166;49.2984058683;Surface (0-1m);NH4;Spring;131;19;0.38
6012008;Cabourg;010-P-109;12/05/2010;12;5;2010;13;-0.1170026166;49.2984058683;Surface (0-1m);NO3+NO2;Spring;131;19;17.6
6012008;Cabourg;010-P-109;12/05/2010;12;5;2010;13;-0.1170026166;49.2984058683;Surface (0-1m);OXYGENE;Spring;131;19;9.15
6012008;Cabourg;010-P-109;12/05/2010;12;5;2010;13;-0.1170026166;49.2984058683;Surface (0-1m);PHEO;Spring;131;19;1.23
6012008;Cabourg;010-P-109;12/05/2010;12;5;2010;13;-0.1170026166;49.2984058683;Surface (0-1m);PO4;Spring;131;19;0.15
6012008;Cabourg;010-P-109;12/05/2010;12;5;2010;13;-0.1170026166;49.2984058683;Surface (0-1m);SALI;Spring;131;19;33.17
6012008;Cabourg;010-P-109;12/05/2010;12;5;2010;13;-0.1170026166;49.2984058683;Surface (0-1m);SIOH;Spring;131;19;0.39
6012008;Cabourg;010-P-109;12/05/2010;12;5;2010;13;-0.1170026166;49.2984058683;Surface (0-1m);TEMP;Spring;131;19;10.67
6012008;Cabourg;010-P-109;12/05/2010;12;5;2010;13;-0.1170026166;49.2984058683;Surface (0-1m);TURB;Spring;131;19;7.3
6012008;Cabourg;010-P-109;24/03/2011;24;3;2011;12.6;-0.1170026166;49.2984058683;Surface (0-1m);PO4;Spring;82;12;0.12
6012008;Cabourg;010-P-109;24/03/2011;24;3;2011;12.6;-0.1170026166;49.2984058683;Surface (0-1m);SALI;Spring;82;12;32.2
6012008;Cabourg;010-P-109;24/03/2011;24;3;2011;12.6;-0.1170026166;49.2984058683;Surface (0-1m);SIOH;Spring;82;12;3.71
6012008;Cabourg;010-P-109;24/03/2011;24;3;2011;12.6;-0.1170026166;49.2984058683;Surface (0-1m);TEMP;Spring;82;12;9.06
6012008;Cabourg;010-P-109;24/03/2011;24;3;2011;12.6;-0.1170026166;49.2984058683;Surface (0-1m);TURB;Spring;82;12;2.9
6012008;Cabourg;010-P-109;07/04/2011;7;4;2011;11.3;-0.1170026166;49.2984058683;Fond/sonde-1m;OXYGENE;Spring;96;14;9.6
6012008;Cabourg;010-P-109;07/04/2011;7;4;2011;11.3;-0.1170026166;49.2984058683;Fond/sonde-1m;SALI;Spring;96;14;33
6012008;Cabourg;010-P-109;07/04/2011;7;4;2011;11.3;-0.1170026166;49.2984058683;Fond/sonde-1m;TEMP;Spring;96;14;10.6
6012008;Cabourg;010-P-109;07/04/2011;7;4;2011;11.3;-0.1170026166;49.2984058683;Surface (0-1m);CHLOROA;Spring;96;14;0.08
6012008;Cabourg;010-P-109;07/04/2011;7;4;2011;11.3;-0.1170026166;49.2984058683;Surface (0-1m);NH4;Spring;96;14;2.11
6012008;Cabourg;010-P-109;07/04/2011;7;4;2011;11.3;-0.1170026166;49.2984058683;Surface (0-1m);NO3+NO2;Spring;96;14;23.3
6012008;Cabourg;010-P-109;07/04/2011;7;4;2011;11.3;-0.1170026166;49.2984058683;Surface (0-1m);OXYGENE;Spring;96;14;9.5
6012008;Cabourg;010-P-109;07/04/2011;7;4;2011;11.3;-0.1170026166;49.2984058683;Surface (0-1m);PHEO;Spring;96;14;1.6
6012008;Cabourg;010-P-109;07/04/2011;7;4;2011;11.3;-0.1170026166;49.2984058683;Surface (0-1m);PO4;Spring;96;14;0.11
6012008;Cabourg;010-P-109;07/04/2011;7;4;2011;11.3;-0.1170026166;49.2984058683;Surface (0-1m);SALI;Spring;96;14;33
6012008;Cabourg;010-P-109;07/04/2011;7;4;2011;11.3;-0.1170026166;49.2984058683;Surface (0-1m);SIOH;Spring;96;14;2.65
6012008;Cabourg;010-P-109;07/04/2011;7;4;2011;11.3;-0.1170026166;49.2984058683;Surface (0-1m);TEMP;Spring;96;14;10.7
6012008;Cabourg;010-P-109;07/04/2011;7;4;2011;11.3;-0.1170026166;49.2984058683;Surface (0-1m);TURB;Spring;96;14;1.2
6012008;Cabourg;010-P-109;22/04/2011;22;4;2011;11.5;-0.1170026166;49.2984058683;Fond/sonde-1m;OXYGENE;Spring;111;16;9.4
6012008;Cabourg;010-P-109;31/07/2008;31;7;2008;11.8;-0.1170026166;49.2984058683;Surface (0-1m);OXYGENE;Summer;212;30;9.1
6012008;Cabourg;010-P-109;31/07/2008;31;7;2008;11.8;-0.1170026166;49.2984058683;Surface (0-1m);PHEO;Summer;212;30;0.88
6012008;Cabourg;010-P-109;31/07/2008;31;7;2008;11.8;-0.1170026166;49.2984058683;Surface (0-1m);PO4;Summer;212;30;0.19
6012008;Cabourg;010-P-109;31/07/2008;31;7;2008;11.8;-0.1170026166;49.2984058683;Surface (0-1m);SALI;Summer;212;30;32.77
6012008;Cabourg;010-P-109;31/07/2008;31;7;2008;11.8;-0.1170026166;49.2984058683;Surface (0-1m);SIOH;Summer;212;30;0.71
6012008;Cabourg;010-P-109;31/07/2008;31;7;2008;11.8;-0.1170026166;49.2984058683;Surface (0-1m);TEMP;Summer;212;30;20.12
